Year;Date;Time;Round;Stadium;City;Country;Team;Team G;Opponent;Opponent G;Observation
2010;2010-06-17 00:00:00.000;" 16:00 ";Group B;Free State Stadium;"Mangaung/Bloemfontein ";South Africa;Greece;2;Nigeria;1;" "
2010;2010-06-17 00:00:00.000;" 16:00 ";Group B;Free State Stadium;"Mangaung/Bloemfontein ";South Africa;Nigeria;1;Greece;2;" "
2010;2010-06-17 00:00:00.000;" 20:30 ";Group A;Peter Mokaba Stadium;"Polokwane ";South Africa;France;0;Mexico;2;" "
2010;2010-06-17 00:00:00.000;" 20:30 ";Group A;Peter Mokaba Stadium;"Polokwane ";South Africa;Mexico;2;France;0;" "
2010;2010-06-18 00:00:00.000;" 13:30 ";Group D;Port Elizabeth Stadium;"Nelson Mandela Bay/Port Elizabeth ";South Africa;Germany;0;Serbia;1;" "
2010;2010-06-18 00:00:00.000;" 13:30 ";Group D;Port Elizabeth Stadium;"Nelson Mandela Bay/Port Elizabeth ";South Africa;Serbia;1;Germany;0;" "
2010;2010-06-18 00:00:00.000;" 16:00 ";Group C;Ellis Park Stadium;"Johannesburg ";South Africa;Slovenia;2;USA;2;" "
2010;2010-06-18 00:00:00.000;" 16:00 ";Group C;Ellis Park Stadium;"Johannesburg ";South Africa;USA;2;Slovenia;2;" "
2010;2010-06-18 00:00:00.000;" 20:30 ";Group C;Cape Town Stadium;"Cape Town ";South Africa;Algeria;0;England;0;" "
2010;2010-06-18 00:00:00.000;" 20:30 ";Group C;Cape Town Stadium;"Cape Town ";South Africa;England;0;Algeria;0;" "
2010;2010-06-19 00:00:00.000;" 13:30 ";Group E;Durban Stadium;"Durban ";South Africa;Japan;0;Netherlands;1;" "
2010;2010-06-19 00:00:00.000;" 13:30 ";Group E;Durban Stadium;"Durban ";South Africa;Netherlands;1;Japan;0;" "
2010;2010-06-19 00:00:00.000;" 16:00 ";Group D;Royal Bafokeng Sports Palace;"Phokeng ";South Africa;Australia;1;Ghana;1;" "
2010;2010-06-19 00:00:00.000;" 16:00 ";Group D;Royal Bafokeng Sports Palace;"Phokeng ";South Africa;Ghana;1;Australia;1;" "
2010;2010-06-19 00:00:00.000;" 20:30 ";Group E;Loftus Versfeld Stadium;"Tshwane/Pretoria ";South Africa;Cameroon;1;Denmark;2;" "
2010;2010-06-19 00:00:00.000;" 20:30 ";Group E;Loftus Versfeld Stadium;"Tshwane/Pretoria ";South Africa;Denmark;2;Cameroon;1;" "
2010;2010-06-20 00:00:00.000;" 13:30 ";Group F;Free State Stadium;"Mangaung/Bloemfontein ";South Africa;Paraguay;2;Slovakia;0;" "
2010;2010-06-20 00:00:00.000;" 13:30 ";Group F;Free State Stadium;"Mangaung/Bloemfontein ";South Africa;Slovakia;0;Paraguay;2;" "
2010;2010-06-20 00:00:00.000;" 16:00 ";Group F;Mbombela Stadium;"Nelspruit ";South Africa;Italy;1;New Zealand;1;" "
2010;2010-06-20 00:00:00.000;" 16:00 ";Group F;Mbombela Stadium;"Nelspruit ";South Africa;New Zealand;1;Italy;1;" "
2010;2010-06-20 00:00:00.000;" 20:30 ";Group G;Soccer City Stadium;"Johannesburg ";South Africa;Brazil;3;Cï¿½te d'Ivoire;1;" "
2010;2010-06-20 00:00:00.000;" 20:30 ";Group G;Soccer City Stadium;"Johannesburg ";South Africa;Cï¿½te d'Ivoire;1;Brazil;3;" "
2010;2010-06-21 00:00:00.000;" 13:30 ";Group G;Cape Town Stadium;"Cape Town ";South Africa;Korea DPR;0;Portugal;7;" "
2010;2010-06-21 00:00:00.000;" 13:30 ";Group G;Cape Town Stadium;"Cape Town ";South Africa;Portugal;7;Korea DPR;0;" "
2010;2010-06-21 00:00:00.000;" 16:00 ";Group H;Port Elizabeth Stadium;"Nelson Mandela Bay/Port Elizabeth ";South Africa;Chile;1;Switzerland;0;" "
2010;2010-06-21 00:00:00.000;" 16:00 ";Group H;Port Elizabeth Stadium;"Nelson Mandela Bay/Port Elizabeth ";South Africa;Switzerland;0;Chile;1;" "
2010;2010-06-21 00:00:00.000;" 20:30 ";Group H;Ellis Park Stadium;"Johannesburg ";South Africa;Honduras;0;Spain;2;" "
2010;2010-06-21 00:00:00.000;" 20:30 ";Group H;Ellis Park Stadium;"Johannesburg ";South Africa;Spain;2;Honduras;0;" "
2010;2010-06-22 00:00:00.000;" 16:00 ";Group A;Free State Stadium;"Mangaung/Bloemfontein ";South Africa;France;1;South Africa;2;" "
2010;2010-06-22 00:00:00.000;" 16:00 ";Group A;Free State Stadium;"Mangaung/Bloemfontein ";South Africa;South Africa;2;France;1;" "
2010;2010-06-22 00:00:00.000;" 16:00 ";Group A;Royal Bafokeng Sports Palace;"Phokeng ";South Africa;Mexico;0;Uruguay;1;" "
2010;2010-06-22 00:00:00.000;" 16:00 ";Group A;Royal Bafokeng Sports Palace;"Phokeng ";South Africa;Uruguay;1;Mexico;0;" "
2010;2010-06-22 00:00:00.000;" 20:30 ";Group B;Durban Stadium;"Durban ";South Africa;Korea Republic;2;Nigeria;2;" "
2010;2010-06-22 00:00:00.000;" 20:30 ";Group B;Durban Stadium;"Durban ";South Africa;Nigeria;2;Korea Republic;2;" "
2010;2010-06-22 00:00:00.000;" 20:30 ";Group B;Peter Mokaba Stadium;"Polokwane ";South Africa;Argentina;2;Greece;0;" "
2010;2010-06-22 00:00:00.000;" 20:30 ";Group B;Peter Mokaba Stadium;"Polokwane ";South Africa;Greece;0;Argentina;2;" "
2010;2010-06-23 00:00:00.000;" 16:00 ";Group C;Loftus Versfeld Stadium;"Tshwane/Pretoria ";South Africa;Algeria;0;USA;1;" "
2010;2010-06-23 00:00:00.000;" 16:00 ";Group C;Loftus Versfeld Stadium;"Tshwane/Pretoria ";South Africa;USA;1;Algeria;0;" "
2010;2010-06-23 00:00:00.000;" 16:00 ";Group C;Port Elizabeth Stadium;"Nelson Mandela Bay/Port Elizabeth ";South Africa;England;1;Slovenia;0;" "
2010;2010-06-23 00:00:00.000;" 16:00 ";Group C;Port Elizabeth Stadium;"Nelson Mandela Bay/Port Elizabeth ";South Africa;Slovenia;0;England;1;" "
2010;2010-06-23 00:00:00.000;" 20:30 ";Group D;Mbombela Stadium;"Nelspruit ";South Africa;Australia;2;Serbia;1;" "
2010;2010-06-23 00:00:00.000;" 20:30 ";Group D;Mbombela Stadium;"Nelspruit ";South Africa;Serbia;1;Australia;2;" "
2010;2010-06-23 00:00:00.000;" 20:30 ";Group D;Soccer City Stadium;"Johannesburg ";South Africa;Germany;1;Ghana;0;" "
2010;2010-06-23 00:00:00.000;" 20:30 ";Group D;Soccer City Stadium;"Johannesburg ";South Africa;Ghana;0;Germany;1;" "
2010;2010-06-24 00:00:00.000;" 16:00 ";Group F;Ellis Park Stadium;"Johannesburg ";South Africa;Italy;2;Slovakia;3;" "
2010;2010-06-24 00:00:00.000;" 16:00 ";Group F;Ellis Park Stadium;"Johannesburg ";South Africa;Slovakia;3;Italy;2;" "
2010;2010-06-24 00:00:00.000;" 16:00 ";Group F;Peter Mokaba Stadium;"Polokwane ";South Africa;New Zealand;0;Paraguay;0;" "
2010;2010-06-24 00:00:00.000;" 16:00 ";Group F;Peter Mokaba Stadium;"Polokwane ";South Africa;Paraguay;0;New Zealand;0;" "
2010;2010-06-24 00:00:00.000;" 20:30 ";Group E;Cape Town Stadium;"Cape Town ";South Africa;Cameroon;1;Netherlands;2;" "
2010;2010-06-24 00:00:00.000;" 20:30 ";Group E;Cape Town Stadium;"Cape Town ";South Africa;Netherlands;2;Cameroon;1;" "
2010;2010-06-24 00:00:00.000;" 20:30 ";Group E;Royal Bafokeng Sports Palace;"Phokeng ";South Africa;Denmark;1;Japan;3;" "
2010;2010-06-24 00:00:00.000;" 20:30 ";Group E;Royal Bafokeng Sports Palace;"Phokeng ";South Africa;Japan;3;Denmark;1;" "
2010;2010-06-25 00:00:00.000;" 16:00 ";Group G;Durban Stadium;"Durban ";South Africa;Brazil;0;Portugal;0;" "
2010;2010-06-25 00:00:00.000;" 16:00 ";Group G;Durban Stadium;"Durban ";South Africa;Portugal;0;Brazil;0;" "
2010;2010-06-25 00:00:00.000;" 16:00 ";Group G;Mbombela Stadium;"Nelspruit ";South Africa;Cï¿½te d'Ivoire;3;Korea DPR;0;" "
2010;2010-06-25 00:00:00.000;" 16:00 ";Group G;Mbombela Stadium;"Nelspruit ";South Africa;Korea DPR;0;Cï¿½te d'Ivoire;3;" "
2010;2010-06-25 00:00:00.000;" 20:30 ";Group H;Free State Stadium;"Mangaung/Bloemfontein ";South Africa;Honduras;0;Switzerland;0;" "
2010;2010-06-25 00:00:00.000;" 20:30 ";Group H;Free State Stadium;"Mangaung/Bloemfontein ";South Africa;Switzerland;0;Honduras;0;" "
2010;2010-06-25 00:00:00.000;" 20:30 ";Group H;Loftus Versfeld Stadium;"Tshwane/Pretoria ";South Africa;Chile;1;Spain;2;" "
2010;2010-06-25 00:00:00.000;" 20:30 ";Group H;Loftus Versfeld Stadium;"Tshwane/Pretoria ";South Africa;Spain;2;Chile;1;" "
2010;2010-06-26 00:00:00.000;" 16:00 ";Round of 16;Port Elizabeth Stadium;"Nelson Mandela Bay/Port Elizabeth ";South Africa;Korea Republic;1;Uruguay;2;" "
2010;2010-06-26 00:00:00.000;" 16:00 ";Round of 16;Port Elizabeth Stadium;"Nelson Mandela Bay/Port Elizabeth ";South Africa;Uruguay;2;Korea Republic;1;" "
2010;2010-06-26 00:00:00.000;" 20:30 ";Round of 16;Royal Bafokeng Sports Palace;"Phokeng ";South Africa;Ghana;2;USA;1;"Ghana win after extra time "
2010;2010-06-26 00:00:00.000;" 20:30 ";Round of 16;Royal Bafokeng Sports Palace;"Phokeng ";South Africa;USA;1;Ghana;2;"Ghana win after extra time "
2010;2010-06-27 00:00:00.000;" 16:00 ";Round of 16;Free State Stadium;"Mangaung/Bloemfontein ";South Africa;England;1;Germany;4;" "
2010;2010-06-27 00:00:00.000;" 16:00 ";Round of 16;Free State Stadium;"Mangaung/Bloemfontein ";South Africa;Germany;4;England;1;" "
2010;2010-06-27 00:00:00.000;" 20:30 ";Round of 16;Soccer City Stadium;"Johannesburg ";South Africa;Argentina;3;Mexico;1;" "
2010;2010-06-27 00:00:00.000;" 20:30 ";Round of 16;Soccer City Stadium;"Johannesburg ";South Africa;Mexico;1;Argentina;3;" "
2010;2010-06-28 00:00:00.000;" 16:00 ";Round of 16;Durban Stadium;"Durban ";South Africa;Netherlands;2;Slovakia;1;" "
2010;2010-06-28 00:00:00.000;" 16:00 ";Round of 16;Durban Stadium;"Durban ";South Africa;Slovakia;1;Netherlands;2;" "
2010;2010-06-28 00:00:00.000;" 20:30 ";Round of 16;Ellis Park Stadium;"Johannesburg ";South Africa;Brazil;3;Chile;0;" "
2010;2010-06-28 00:00:00.000;" 20:30 ";Round of 16;Ellis Park Stadium;"Johannesburg ";South Africa;Chile;0;Brazil;3;" "
2010;2010-06-29 00:00:00.000;" 16:00 ";Round of 16;Loftus Versfeld Stadium;"Tshwane/Pretoria ";South Africa;Japan;0;Paraguay;0;"Paraguay win on penalties (5 - 3) "
2010;2010-06-29 00:00:00.000;" 16:00 ";Round of 16;Loftus Versfeld Stadium;"Tshwane/Pretoria ";South Africa;Paraguay;0;Japan;0;"Paraguay win on penalties (5 - 3) "
2010;2010-06-29 00:00:00.000;" 20:30 ";Round of 16;Cape Town Stadium;"Cape Town ";South Africa;Portugal;0;Spain;1;" "
2010;2010-06-29 00:00:00.000;" 20:30 ";Round of 16;Cape Town Stadium;"Cape Town ";South Africa;Spain;1;Portugal;0;" "
2010;2010-07-02 00:00:00.000;" 16:00 ";Quarter-finals;Port Elizabeth Stadium;"Nelson Mandela Bay/Port Elizabeth ";South Africa;Brazil;1;Netherlands;2;" "
2010;2010-07-02 00:00:00.000;" 16:00 ";Quarter-finals;Port Elizabeth Stadium;"Nelson Mandela Bay/Port Elizabeth ";South Africa;Netherlands;2;Brazil;1;" "
2010;2010-07-02 00:00:00.000;" 20:30 ";Quarter-finals;Soccer City Stadium;"Johannesburg ";South Africa;Ghana;1;Uruguay;1;"Uruguay win on penalties (4 - 2) "
2010;2010-07-02 00:00:00.000;" 20:30 ";Quarter-finals;Soccer City Stadium;"Johannesburg ";South Africa;Uruguay;1;Ghana;1;"Uruguay win on penalties (4 - 2) "
2010;2010-07-03 00:00:00.000;" 16:00 ";Quarter-finals;Cape Town Stadium;"Cape Town ";South Africa;Argentina;0;Germany;4;" "
2010;2010-07-03 00:00:00.000;" 16:00 ";Quarter-finals;Cape Town Stadium;"Cape Town ";South Africa;Germany;4;Argentina;0;" "
2010;2010-07-03 00:00:00.000;" 20:30 ";Quarter-finals;Ellis Park Stadium;"Johannesburg ";South Africa;Paraguay;0;Spain;1;" "
2010;2010-07-03 00:00:00.000;" 20:30 ";Quarter-finals;Ellis Park Stadium;"Johannesburg ";South Africa;Spain;1;Paraguay;0;" "
2010;2010-07-06 00:00:00.000;" 20:30 ";Semi-finals;Cape Town Stadium;"Cape Town ";South Africa;Netherlands;3;Uruguay;2;" "
2010;2010-07-06 00:00:00.000;" 20:30 ";Semi-finals;Cape Town Stadium;"Cape Town ";South Africa;Uruguay;2;Netherlands;3;" "
2010;2010-07-07 00:00:00.000;" 20:30 ";Semi-finals;Durban Stadium;"Durban ";South Africa;Germany;0;Spain;1;" "
2010;2010-07-07 00:00:00.000;" 20:30 ";Semi-finals;Durban Stadium;"Durban ";South Africa;Spain;1;Germany;0;" "
2010;2010-07-10 00:00:00.000;" 20:30 ";Match for third place;Port Elizabeth Stadium;"Nelson Mandela Bay/Port Elizabeth ";South Africa;Germany;3;Uruguay;2;" "
2010;2010-07-10 00:00:00.000;" 20:30 ";Match for third place;Port Elizabeth Stadium;"Nelson Mandela Bay/Port Elizabeth ";South Africa;Uruguay;2;Germany;3;" "
2010;2010-07-11 00:00:00.000;" 20:30 ";Final;Soccer City Stadium;"Johannesburg ";South Africa;Netherlands;0;Spain;1;"Spain win after extra time "
2010;2010-07-11 00:00:00.000;" 20:30 ";Final;Soccer City Stadium;"Johannesburg ";South Africa;Spain;1;Netherlands;0;"Spain win after extra time "
2014;2014-06-12 00:00:00.000;" 17:00 ";Group A;Arena de Sao Paulo;"Sao Paulo ";Brazil;Brazil;3;Croatia;1;" "
2014;2014-06-12 00:00:00.000;" 17:00 ";Group A;Arena de Sao Paulo;"Sao Paulo ";Brazil;Croatia;1;Brazil;3;" "
2014;2014-06-13 00:00:00.000;" 13:00 ";Group A;Estadio das Dunas;"Natal ";Brazil;Cameroon;0;Mexico;1;" "
2014;2014-06-13 00:00:00.000;" 13:00 ";Group A;Estadio das Dunas;"Natal ";Brazil;Mexico;1;Cameroon;0;" "
2014;2014-06-13 00:00:00.000;" 16:00 ";Group B;Arena Fonte Nova;"Salvador ";Brazil;Netherlands;5;Spain;1;" "
2014;2014-06-13 00:00:00.000;" 16:00 ";Group B;Arena Fonte Nova;"Salvador ";Brazil;Spain;1;Netherlands;5;" "
2014;2014-06-13 00:00:00.000;" 18:00 ";Group B;Arena Pantanal;"Cuiaba ";Brazil;Australia;1;Chile;3;" "
2014;2014-06-13 00:00:00.000;" 18:00 ";Group B;Arena Pantanal;"Cuiaba ";Brazil;Chile;3;Australia;1;" "
2014;2014-06-14 00:00:00.000;" 13:00 ";Group C;Estadio Mineirao;"Belo Horizonte ";Brazil;Colombia;3;Greece;0;" "
2014;2014-06-14 00:00:00.000;" 13:00 ";Group C;Estadio Mineirao;"Belo Horizonte ";Brazil;Greece;0;Colombia;3;" "
2014;2014-06-14 00:00:00.000;" 16:00 ";Group D;Estadio Castelao;"Fortaleza ";Brazil;Costa Rica;3;Uruguay;1;" "
2014;2014-06-14 00:00:00.000;" 16:00 ";Group D;Estadio Castelao;"Fortaleza ";Brazil;Uruguay;1;Costa Rica;3;" "
2014;2014-06-14 00:00:00.000;" 18:00 ";Group D;Arena Amazonia;"Manaus ";Brazil;England;1;Italy;2;" "
2014;2014-06-14 00:00:00.000;" 18:00 ";Group D;Arena Amazonia;"Manaus ";Brazil;Italy;2;England;1;" "
2014;2014-06-14 00:00:00.000;" 22:00 ";Group C;Arena Pernambuco;"Recife ";Brazil;Cï¿½te d'Ivoire;2;Japan;1;" "
2014;2014-06-14 00:00:00.000;" 22:00 ";Group C;Arena Pernambuco;"Recife ";Brazil;Japan;1;Cï¿½te d'Ivoire;2;" "
2014;2014-06-15 00:00:00.000;" 13:00 ";Group E;Estadio Nacional;"Brasilia ";Brazil;Ecuador;1;Switzerland;2;" "
2014;2014-06-15 00:00:00.000;" 13:00 ";Group E;Estadio Nacional;"Brasilia ";Brazil;Switzerland;2;Ecuador;1;" "
2014;2014-06-15 00:00:00.000;" 16:00 ";Group E;Estadio Beira-Rio;"Porto Alegre ";Brazil;France;3;Honduras;0;" "
2014;2014-06-15 00:00:00.000;" 16:00 ";Group E;Estadio Beira-Rio;"Porto Alegre ";Brazil;Honduras;0;France;3;" "
2014;2014-06-15 00:00:00.000;" 19:00 ";Group F;Estadio do Maracana;"Rio De Janeiro ";Brazil;Argentina;2;Bosnia and Herzegovina;1;" "
2014;2014-06-15 00:00:00.000;" 19:00 ";Group F;Estadio do Maracana;"Rio De Janeiro ";Brazil;Bosnia and Herzegovina;1;Argentina;2;" "
2014;2014-06-16 00:00:00.000;" 13:00 ";Group G;Arena Fonte Nova;"Salvador ";Brazil;Germany;4;Portugal;0;" "
2014;2014-06-16 00:00:00.000;" 13:00 ";Group G;Arena Fonte Nova;"Salvador ";Brazil;Portugal;0;Germany;4;" "
2014;2014-06-16 00:00:00.000;" 16:00 ";Group F;Arena da Baixada;"Curitiba ";Brazil;IR Iran;0;Nigeria;0;" "
2014;2014-06-16 00:00:00.000;" 16:00 ";Group F;Arena da Baixada;"Curitiba ";Brazil;Nigeria;0;IR Iran;0;" "
2014;2014-06-16 00:00:00.000;" 19:00 ";Group G;Estadio das Dunas;"Natal ";Brazil;Ghana;1;USA;2;" "
2014;2014-06-16 00:00:00.000;" 19:00 ";Group G;Estadio das Dunas;"Natal ";Brazil;USA;2;Ghana;1;" "
2014;2014-06-17 00:00:00.000;" 13:00 ";Group H;Estadio Mineirao;"Belo Horizonte ";Brazil;Algeria;1;Belgium;2;" "
2014;2014-06-17 00:00:00.000;" 13:00 ";Group H;Estadio Mineirao;"Belo Horizonte ";Brazil;Belgium;2;Algeria;1;" "
2014;2014-06-17 00:00:00.000;" 16:00 ";Group A;Estadio Castelao;"Fortaleza ";Brazil;Brazil;0;Mexico;0;" "
2014;2014-06-17 00:00:00.000;" 16:00 ";Group A;Estadio Castelao;"Fortaleza ";Brazil;Mexico;0;Brazil;0;" "
2014;2014-06-17 00:00:00.000;" 18:00 ";Group H;Arena Pantanal;"Cuiaba ";Brazil;Korea Republic;1;Russia;1;" "
2014;2014-06-17 00:00:00.000;" 18:00 ";Group H;Arena Pantanal;"Cuiaba ";Brazil;Russia;1;Korea Republic;1;" "
2014;2014-06-18 00:00:00.000;" 13:00 ";Group B;Estadio Beira-Rio;"Porto Alegre ";Brazil;Australia;2;Netherlands;3;" "
2014;2014-06-18 00:00:00.000;" 13:00 ";Group B;Estadio Beira-Rio;"Porto Alegre ";Brazil;Netherlands;3;Australia;2;" "
2014;2014-06-18 00:00:00.000;" 16:00 ";Group B;Estadio do Maracana;"Rio De Janeiro ";Brazil;Chile;2;Spain;0;" "
2014;2014-06-18 00:00:00.000;" 16:00 ";Group B;Estadio do Maracana;"Rio De Janeiro ";Brazil;Spain;0;Chile;2;" "
2014;2014-06-18 00:00:00.000;" 18:00 ";Group A;Arena Amazonia;"Manaus ";Brazil;Cameroon;0;Croatia;4;" "
2014;2014-06-18 00:00:00.000;" 18:00 ";Group A;Arena Amazonia;"Manaus ";Brazil;Croatia;4;Cameroon;0;" "
2014;2014-06-19 00:00:00.000;" 13:00 ";Group C;Estadio Nacional;"Brasilia ";Brazil;Cï¿½te d'Ivoire;1;Colombia;2;" "
2014;2014-06-19 00:00:00.000;" 13:00 ";Group C;Estadio Nacional;"Brasilia ";Brazil;Colombia;2;Cï¿½te d'Ivoire;1;" "
2014;2014-06-19 00:00:00.000;" 16:00 ";Group D;Arena de Sao Paulo;"Sao Paulo ";Brazil;England;1;Uruguay;2;" "
2014;2014-06-19 00:00:00.000;" 16:00 ";Group D;Arena de Sao Paulo;"Sao Paulo ";Brazil;Uruguay;2;England;1;" "
2014;2014-06-19 00:00:00.000;" 19:00 ";Group C;Estadio das Dunas;"Natal ";Brazil;Greece;0;Japan;0;" "
2014;2014-06-19 00:00:00.000;" 19:00 ";Group C;Estadio das Dunas;"Natal ";Brazil;Japan;0;Greece;0;" "
2014;2014-06-20 00:00:00.000;" 13:00 ";Group D;Arena Pernambuco;"Recife ";Brazil;Costa Rica;1;Italy;0;" "
2014;2014-06-20 00:00:00.000;" 13:00 ";Group D;Arena Pernambuco;"Recife ";Brazil;Italy;0;Costa Rica;1;" "
2014;2014-06-20 00:00:00.000;" 16:00 ";Group E;Arena Fonte Nova;"Salvador ";Brazil;France;5;Switzerland;2;" "
2014;2014-06-20 00:00:00.000;" 16:00 ";Group E;Arena Fonte Nova;"Salvador ";Brazil;Switzerland;2;France;5;" "
2014;2014-06-20 00:00:00.000;" 19:00 ";Group E;Arena da Baixada;"Curitiba ";Brazil;Ecuador;2;Honduras;1;" "
2014;2014-06-20 00:00:00.000;" 19:00 ";Group E;Arena da Baixada;"Curitiba ";Brazil;Honduras;1;Ecuador;2;" "
2014;2014-06-21 00:00:00.000;" 13:00 ";Group F;Estadio Mineirao;"Belo Horizonte ";Brazil;Argentina;1;IR Iran;0;" "
2014;2014-06-21 00:00:00.000;" 13:00 ";Group F;Estadio Mineirao;"Belo Horizonte ";Brazil;IR Iran;0;Argentina;1;" "
2014;2014-06-21 00:00:00.000;" 16:00 ";Group G;Estadio Castelao;"Fortaleza ";Brazil;Germany;2;Ghana;2;" "
2014;2014-06-21 00:00:00.000;" 16:00 ";Group G;Estadio Castelao;"Fortaleza ";Brazil;Ghana;2;Germany;2;" "
2014;2014-06-21 00:00:00.000;" 18:00 ";Group F;Arena Pantanal;"Cuiaba ";Brazil;Bosnia and Herzegovina;0;Nigeria;1;" "
2014;2014-06-21 00:00:00.000;" 18:00 ";Group F;Arena Pantanal;"Cuiaba ";Brazil;Nigeria;1;Bosnia and Herzegovina;0;" "
2014;2014-06-22 00:00:00.000;" 13:00 ";Group H;Estadio do Maracana;"Rio De Janeiro ";Brazil;Belgium;1;Russia;0;" "
2014;2014-06-22 00:00:00.000;" 13:00 ";Group H;Estadio do Maracana;"Rio De Janeiro ";Brazil;Russia;0;Belgium;1;" "
2014;2014-06-22 00:00:00.000;" 16:00 ";Group H;Estadio Beira-Rio;"Porto Alegre ";Brazil;Algeria;4;Korea Republic;2;" "
2014;2014-06-22 00:00:00.000;" 16:00 ";Group H;Estadio Beira-Rio;"Porto Alegre ";Brazil;Korea Republic;2;Algeria;4;" "
2014;2014-06-22 00:00:00.000;" 18:00 ";Group G;Arena Amazonia;"Manaus ";Brazil;Portugal;2;USA;2;" "
2014;2014-06-22 00:00:00.000;" 18:00 ";Group G;Arena Amazonia;"Manaus ";Brazil;USA;2;Portugal;2;" "
2014;2014-06-23 00:00:00.000;" 13:00 ";Group B;Arena da Baixada;"Curitiba ";Brazil;Australia;0;Spain;3;" "
2014;2014-06-23 00:00:00.000;" 13:00 ";Group B;Arena da Baixada;"Curitiba ";Brazil;Spain;3;Australia;0;" "
2014;2014-06-23 00:00:00.000;" 13:00 ";Group B;Arena de Sao Paulo;"Sao Paulo ";Brazil;Chile;0;Netherlands;2;" "
2014;2014-06-23 00:00:00.000;" 13:00 ";Group B;Arena de Sao Paulo;"Sao Paulo ";Brazil;Netherlands;2;Chile;0;" "
2014;2014-06-23 00:00:00.000;" 17:00 ";Group A;Arena Pernambuco;"Recife ";Brazil;Croatia;1;Mexico;3;" "
2014;2014-06-23 00:00:00.000;" 17:00 ";Group A;Arena Pernambuco;"Recife ";Brazil;Mexico;3;Croatia;1;" "
2014;2014-06-23 00:00:00.000;" 17:00 ";Group A;Estadio Nacional;"Brasilia ";Brazil;Brazil;4;Cameroon;1;" "
2014;2014-06-23 00:00:00.000;" 17:00 ";Group A;Estadio Nacional;"Brasilia ";Brazil;Cameroon;1;Brazil;4;" "
2014;2014-06-24 00:00:00.000;" 13:00 ";Group D;Estadio das Dunas;"Natal ";Brazil;Italy;0;Uruguay;1;" "
2014;2014-06-24 00:00:00.000;" 13:00 ";Group D;Estadio das Dunas;"Natal ";Brazil;Uruguay;1;Italy;0;" "
2014;2014-06-24 00:00:00.000;" 13:00 ";Group D;Estadio Mineirao;"Belo Horizonte ";Brazil;Costa Rica;0;England;0;" "
2014;2014-06-24 00:00:00.000;" 13:00 ";Group D;Estadio Mineirao;"Belo Horizonte ";Brazil;England;0;Costa Rica;0;" "
2014;2014-06-24 00:00:00.000;" 16:00 ";Group C;Arena Pantanal;"Cuiaba ";Brazil;Colombia;4;Japan;1;" "
2014;2014-06-24 00:00:00.000;" 16:00 ";Group C;Arena Pantanal;"Cuiaba ";Brazil;Japan;1;Colombia;4;" "
2014;2014-06-24 00:00:00.000;" 17:00 ";Group C;Estadio Castelao;"Fortaleza ";Brazil;Cï¿½te d'Ivoire;1;Greece;2;" "
2014;2014-06-24 00:00:00.000;" 17:00 ";Group C;Estadio Castelao;"Fortaleza ";Brazil;Greece;2;Cï¿½te d'Ivoire;1;" "
2014;2014-06-25 00:00:00.000;" 13:00 ";Group F;Arena Fonte Nova;"Salvador ";Brazil;Bosnia and Herzegovina;3;IR Iran;1;" "
2014;2014-06-25 00:00:00.000;" 13:00 ";Group F;Arena Fonte Nova;"Salvador ";Brazil;IR Iran;1;Bosnia and Herzegovina;3;" "
2014;2014-06-25 00:00:00.000;" 13:00 ";Group F;Estadio Beira-Rio;"Porto Alegre ";Brazil;Argentina;3;Nigeria;2;" "
2014;2014-06-25 00:00:00.000;" 13:00 ";Group F;Estadio Beira-Rio;"Porto Alegre ";Brazil;Nigeria;2;Argentina;3;" "
2014;2014-06-25 00:00:00.000;" 16:00 ";Group E;Arena Amazonia;"Manaus ";Brazil;Honduras;0;Switzerland;3;" "
2014;2014-06-25 00:00:00.000;" 16:00 ";Group E;Arena Amazonia;"Manaus ";Brazil;Switzerland;3;Honduras;0;" "
2014;2014-06-25 00:00:00.000;" 17:00 ";Group E;Estadio do Maracana;"Rio De Janeiro ";Brazil;Ecuador;0;France;0;" "
2014;2014-06-25 00:00:00.000;" 17:00 ";Group E;Estadio do Maracana;"Rio De Janeiro ";Brazil;France;0;Ecuador;0;" "
2014;2014-06-26 00:00:00.000;" 13:00 ";Group G;Arena Pernambuco;"Recife ";Brazil;Germany;1;USA;0;" "
2014;2014-06-26 00:00:00.000;" 13:00 ";Group G;Arena Pernambuco;"Recife ";Brazil;USA;0;Germany;1;" "
2014;2014-06-26 00:00:00.000;" 13:00 ";Group G;Estadio Nacional;"Brasilia ";Brazil;Ghana;1;Portugal;2;" "
2014;2014-06-26 00:00:00.000;" 13:00 ";Group G;Estadio Nacional;"Brasilia ";Brazil;Portugal;2;Ghana;1;" "
2014;2014-06-26 00:00:00.000;" 17:00 ";Group H;Arena da Baixada;"Curitiba ";Brazil;Algeria;1;Russia;1;" "
2014;2014-06-26 00:00:00.000;" 17:00 ";Group H;Arena da Baixada;"Curitiba ";Brazil;Russia;1;Algeria;1;" "
2014;2014-06-26 00:00:00.000;" 17:00 ";Group H;Arena de Sao Paulo;"Sao Paulo ";Brazil;Belgium;1;Korea Republic;0;" "
